TF,Target
HOXB13,SLC25A11
HOXB13,EHD1
HOXB13,PDE6G
SREBF1,IFRD1
SREBF1,MYL5
SREBF1,TIAL1
SREBF1,UBAP1
SREBF1,FADS2
SREBF1,MIR22HG
SREBF1,MYL12A
SREBF1,PFDN4
SREBF1,HCFC1R1
SREBF1,CDC27
SREBF1,RPS17
SREBF1,UROS
SREBF1,SNRPD1
SREBF1,SNRPA
SREBF1,SNX5
SREBF1,SOD2
SREBF1,CCL20
SREBF1,ULK2
SREBF1,UCHL1
SREBF1,DUSP1
SREBF1,NOD1
SREBF1,SEC23A
SREBF1,CD22
SREBF1,MAPT
SREBF1,WAC
SREBF1,RAD1
SREBF1,ITFG1
SREBF1,CLN3
SREBF1,PMP22
SREBF1,HEXB
SREBF1,DVL2
SREBF1,KRCC1
SREBF1,COPS5
SREBF1,PQBP1
SREBF1,HAUS2
SREBF1,MDFIC
SREBF1,TRIB1
SREBF1,CD164
SREBF1,EPX
SREBF1,FBXL14
SREBF1,AKAP17A
SREBF1,SEC23IP
SREBF1,APEX1
SREBF1,MED28
SREBF1,METTL22
SREBF1,FLCN
SREBF1,CCT5
SREBF1,SUPT16H
SREBF1,MRPL46
SREBF1,MRPS27
SREBF1,FKBP3
SREBF1,SKAP2
SREBF1,EIF3M
SREBF1,VPS41
SREBF1,LSM5
SREBF1,UBE2B
SREBF1,DNAJA1
SREBF1,CHCHD2
SREBF1,YME1L1
SREBF1,LAS1L
SREBF1,SLC25A24
SREBF1,RPL26
SREBF1,ZC3H15
SREBF1,CBX1
SREBF1,SLC35A5
SREBF1,AP1G1
SREBF1,UQCRC2
SREBF1,RNMT
SREBF1,ATP6V1E1
SREBF1,CCNG2
SREBF1,CD46
SREBF1,TMEM97
SREBF1,GLYR1
SREBF1,AVL9
SREBF1,SGK2
SREBF1,PLA2G6
SREBF1,HSPE1
SREBF1,ATRAID
SREBF1,TGOLN2
SREBF1,GNE
SREBF1,SYT17
SREBF1,U2AF2
SREBF1,ME1
SREBF1,FADS1
SREBF1,KLHL11
SREBF1,ENC1
SREBF1,CHD9
SREBF1,CSNK2A1
SREBF1,CALCOCO1
SREBF1,TMEM168
SREBF1,FIS1
SREBF1,SRPK1
SREBF1,TSPAN6
SREBF1,TIMM13
SREBF1,MRPS15
SREBF1,MKKS
SREBF1,NCAPD3
SREBF1,PUM2
SREBF1,NDUFB1
SREBF1,TRAPPC4
SREBF1,ATG3
SREBF1,NRG1
SREBF1,ILF3
SREBF1,PSMD10
SREBF1,ALOXE3
SREBF1,TBC1D10B
SREBF1,NXT1
SREBF1,GPRC5C
SREBF1,PNISR
SREBF1,GGA2
SREBF1,VPS13A
SREBF1,DDR1
SREBF1,GTF2H1
SREBF1,DENND4C
SREBF1,NR5A2
SREBF1,COL5A1
SREBF1,MELK
SREBF1,SIAH1
SREBF1,KLF9
SREBF1,LARP4
SREBF1,CD320
SREBF1,BECN1
SREBF1,PRKDC
SREBF1,TGM3
SREBF1,ACACA
SREBF1,RECQL4
SREBF1,MICU1
SREBF1,CEP76
SREBF1,CKS2
SREBF1,RBM3
SREBF1,BCL2L13
SREBF1,WTAP
SREBF1,CUEDC2
SREBF1,TMEM258
SREBF1,SRRM1
SREBF1,SAR1B
SREBF1,MYLPF
SREBF1,BNIP3L
SREBF1,CD55
SREBF1,ATG101
SREBF1,TMEM260
SREBF1,OSGEP
SREBF1,ADRA1D
SREBF1,UQCC1
SREBF1,EWSR1
SREBF1,FAM13A
SREBF1,SF3B1
SREBF1,SIPA1L3
SREBF1,HRH1
SREBF1,DEPDC1
SREBF1,YTHDC2
SREBF1,MINPP1
SREBF1,SNUPN
SREBF1,PPM1D
SREBF1,GNS
SREBF1,RPL13A
SREBF1,PSMF1
SREBF1,SRSF5
SREBF1,HOXA5
SREBF1,PHLDA2
SREBF1,RAI14
SREBF1,DENND4B
SREBF1,PSMG2
SREBF1,UFSP2
SREBF1,BFAR
SREBF1,ITGB1
SREBF1,GDF9
SREBF1,CREBBP
SREBF1,LRRC40
SREBF1,DUSP12
SREBF1,CD2BP2
SREBF1,MGAT2
SREBF1,KCTD5
SREBF1,NUDT6
SREBF1,LAPTM4A
SREBF1,DHPS
SREBF1,RNF40
SREBF1,ORC4
SREBF1,TEP1
SREBF1,PXMP4
SREBF1,NGRN
SREBF1,PI4KA
SREBF1,CKS1B
SREBF1,NFX1
SREBF1,RNF125
SREBF1,KCTD13
SREBF1,RAB7A
SREBF1,LSM3
SREBF1,PSMA4
SREBF1,PSIP1
SREBF1,KBTBD2
SREBF1,FMR1
SREBF1,ANKRD12
SREBF1,SNRPC
SREBF1,FZD9
SREBF1,DXO
SREBF1,KPTN
SREBF1,DYNLL1
SREBF1,SLC25A13
SREBF1,NID1
SREBF1,CYP51A1
SREBF1,YY1AP1
SREBF1,PHLPP2
SREBF1,CTC1
SREBF1,SLTM
SREBF1,STARD13
SREBF1,PNN
SREBF1,POP4
SREBF1,RGL1
SREBF1,DLD
SREBF1,SLC16A1
SREBF1,ZNF292
SREBF1,SLBP
SREBF1,PTPN9
SREBF1,RBBP6
SREBF1,TIMM8A
SREBF1,TEX261
SREBF1,DDX47
SREBF1,FANCI
SREBF1,SCD
SREBF1,CHMP3
SREBF1,TMEM53
SREBF1,THEM6
SREBF1,GLA
SREBF1,SLC22A11
SREBF1,ZNF331
SREBF1,RAB11FIP2
SREBF1,BCCIP
SREBF1,IL4R
SREBF1,NAA50
SREBF1,SYNRG
SREBF1,PSMD11
SREBF1,MED20
SREBF1,YIPF6
SREBF1,KDM4C
SREBF1,UQCRH
SREBF1,SEPHS2
SREBF1,LRIG2
SREBF1,LRPPRC
SREBF1,WDR6
SREBF1,TSNAX
SREBF1,SIGMAR1
SREBF1,RAB40C
SREBF1,LMO4
SREBF1,TOPORS
SREBF1,TRIM28
SREBF1,DNAJB5
SREBF1,CYCS
SREBF1,ISOC1
SREBF1,ACYP1
SREBF1,PCGF1
SREBF1,CCDC85C
SREBF1,SLIRP
SREBF1,SLC29A2
SREBF1,NUDCD3
SREBF1,CHMP2B
SREBF1,FTL
SREBF1,PREPL
SREBF1,UBAP2
SREBF1,INSIG2
SREBF1,CACYBP
SREBF1,U2SURP
SREBF1,IBTK
SREBF1,CUTA
SREBF1,USP15
SREBF1,LAMC1
SREBF1,CCNF
SREBF1,RYR1
SREBF1,JAG1
SREBF1,ATP6V1A
SREBF1,RBM4B
SREBF1,MGRN1
SREBF1,RPS21
SREBF1,SIGLEC1
SREBF1,TSC2
SREBF1,HMGCR
SREBF1,SPG21
SREBF1,NUDT15
SREBF1,TST
SREBF1,ZNF146
SREBF1,FHL3
SREBF1,PTCD3
SREBF1,RSU1
SREBF1,BZW2
SREBF1,TSPAN4
SREBF1,STAM
SREBF1,LCMT1
SREBF1,SIRT2
SREBF1,LST1
SREBF1,NOL6
SREBF1,CLDN15
SREBF1,KIAA0513
SREBF1,COPZ1
SREBF1,PTPRE
SREBF1,FANCE
SREBF1,PCDH12
SREBF1,LEMD3
SREBF1,EIF4ENIF1
SREBF1,HNRNPK
SREBF1,TNS3
SREBF1,MFSD11
SREBF1,PTP4A2
SREBF1,SNAP29
SREBF1,DENND5A
SREBF1,ZFAND5
SREBF1,DUSP14
SREBF1,CDON
SREBF1,LTBP2
SREBF1,UBQLN4
SREBF1,POF1B
SREBF1,SOCS5
SREBF1,CERK
SREBF1,SEMA6C
SREBF1,UQCRQ
SREBF1,IL11RA
SREBF1,SEC11A
SREBF1,NUPR1
SREBF1,PMVK
SREBF1,NPC1
SREBF1,FARP2
SREBF1,LPCAT3
SREBF1,CNNM4
SREBF1,RALGDS
SREBF1,UEVLD
SREBF1,CELSR1
SREBF1,P2RX1
SREBF1,MYH10
SREBF1,C20orf27
SREBF1,CMC2
SREBF1,PCNA
SREBF1,SLC33A1
SREBF1,SMIM7
SREBF1,PFAS
SREBF1,THRA
SREBF1,HSDL2
SREBF1,FLOT1
SREBF1,C1orf105
SREBF1,BOLA1
SREBF1,PRRC1
SREBF1,DMPK
SREBF1,NR4A1
SREBF1,TNNC2
SREBF1,LINC00894
SREBF1,ADORA2B
SREBF1,TNFRSF12A
SREBF1,HS1BP3
SREBF1,GPD1
SREBF1,CHP1
SREBF1,THSD4
SREBF1,RHOT1
SREBF1,WASF2
SREBF1,DDX52
SREBF1,SYPL1
SREBF1,LANCL2
SREBF1,ANKH
SREBF1,TTC19
SREBF1,PTPRA
SREBF1,UBL5
SREBF1,CAMK1D
SREBF1,SIRT5
SREBF1,GANAB
SREBF1,B3GNT2
SREBF1,PARN
SREBF1,ARHGDIG
SREBF1,DNAJC4
SREBF1,EIF3B
SREBF1,SLC38A2
SREBF1,PSMB6
SREBF1,LBH
SREBF1,NXN
SREBF1,AURKA
SREBF1,RPS16
SREBF1,CLK3
SREBF1,ACTB
SREBF1,CDK13
SREBF1,CACNB1
SREBF1,MRPL35
SREBF1,PARVA
SREBF1,DNAJC9
SREBF1,MAP3K10
SREBF1,NOS1
SREBF1,CELF2
SREBF1,SPAG9
SREBF1,UBE2I
SREBF1,KCNMA1
SREBF1,CREB3
SREBF1,CENPB
SREBF1,NUP37
SREBF1,ZNF771
SREBF1,MC1R
SREBF1,NAB2
SREBF1,ING4
SREBF1,HOXA4
SREBF1,ATXN7
SREBF1,PBXIP1
SREBF1,ITGA7
SREBF1,TAPBPL
SREBF1,MTHFD2
SREBF1,TAF6
SREBF1,LTB
SREBF1,SNX11
SREBF1,TXNDC9
SREBF1,FUT7
SREBF1,TIMM50
SREBF1,OLFML2A
SREBF1,BCL7A
SREBF1,TUBA4A
SREBF1,RDH5
SREBF1,MRPL48
SREBF1,BCL7C
SREBF1,MICAL2
SREBF1,EHBP1L1
SREBF1,AQP5
SREBF1,ZNF692
SREBF1,PPM1F
SREBF1,POLR1C
SREBF1,RPL36
SREBF1,SUOX
SREBF1,PBLD
SREBF1,ARHGEF17
SREBF1,RNF208
SREBF1,CEACAM1
SREBF1,HECW1
SREBF1,LTBP3
SREBF1,SERPINF1
SREBF1,SLC26A10
SREBF1,MLST8
SREBF1,ZBTB38
SREBF1,ARL5A
SREBF1,GNG13
SREBF1,TMEM80
SREBF1,CHD1
SREBF1,MISP
SREBF1,HAPLN2
SREBF1,SDR39U1
SREBF1,DGKD
SREBF1,MIA
SREBF1,JUP
SREBF1,ETHE1
SREBF1,MIEF1
SREBF1,RGS11
SREBF1,CPNE6
SREBF1,CHRNB2
SREBF1,BMX
SREBF1,SNRPD3
SREBF1,KIAA0930
SREBF1,RPS11
SREBF1,SBNO2
SREBF1,KLF1
SREBF1,KIF18B
SREBF1,ICAM3
SREBF1,PRRG2
SREBF1,AQP6
SREBF1,MED21
SREBF1,CA11
SREBF1,TMCO6
SREBF1,C1orf54
SREBF1,SMAD7
SREBF1,ARL2
SREBF1,TSEN34
SREBF1,GNAL
SREBF1,TNS1
SREBF1,ANPEP
SREBF1,IGFBP3
CREB1,THOC6
CREB1,EIF5A
CREB1,CEP170B
CREB1,ANXA2
CREB1,THBS1
CREB1,SNRPN
CREB1,GSE1
CREB1,ADAM15
CREB1,PAFAH1B1
CREB1,LRIG2
CREB1,CKS1B
CREB1,LIG3
CREB1,AKAP13
CREB1,SLC16A1
CREB1,RUSC1
CREB1,TAGLN2
CREB1,RAD54L
CREB1,C1orf56
CREB1,SLCO3A1
CREB1,DDAH1
CREB1,MYO19
CREB1,SLC2A4
CREB1,KLF13
CREB1,RBL2
CREB1,GRB7
CREB1,CD68
CREB1,PTPRF
CREB1,TMED5
CREB1,BCAR3
CREB1,MTMR11
CREB1,KIFC3
CREB1,THBS3
CREB1,SNX1
CREB1,CPTP
CREB1,CKB
CREB1,ADAMTS7
CREB1,CAMK2N1
CREB1,PLEKHO2
CREB1,CES3
CREB1,ID3
CREB1,ACD
CREB1,C15orf39
CREB1,ARRB2
CREB1,FUBP1
CREB1,SRSF4
CREB1,RBM8A
CREB1,ECI1
CREB1,PHLPP2
CREB1,PPOX
CREB1,MYO5A
CREB1,PRDM2
CREB1,HSPA6
CREB1,VPS45
CREB1,YY1AP1
CREB1,PLEKHO1
CREB1,E4F1
CREB1,EPB41
CREB1,MPHOSPH6
CREB1,TARDBP
CREB1,EXOSC10
CREB1,RARA
CREB1,DNAJC17
CREB1,TRIM45
CREB1,SELENBP1
CREB1,USP10
CREB1,JAK1
CREB1,KDM8
CREB1,GLG1
CREB1,LRRC8B
CREB1,ARNT2
CREB1,CLSPN
CREB1,SLC35D1
CREB1,PHC2
CREB1,PAQR4
CREB1,HIRIP3
CREB1,NFATC3
CREB1,KIF17
CREB1,KNOP1
CREB1,CSDE1
CREB1,RAMP2
CREB1,SLC25A24
CREB1,ST7L
CREB1,SYF2
CREB1,KCNJ10
CREB1,PTPRU
CREB1,USB1
CREB1,RNF19B
CREB1,PYCARD
CREB1,PTBP2
CREB1,ZFYVE9
CREB1,FAH
CREB1,CNN3
CREB1,MMP25
CREB1,PCSK6
CREB1,ARHGAP29
CREB1,AP4E1
CREB1,GPR3
CREB1,NOC2L
CREB1,SH3GL3
CREB1,POLR3E
CREB1,CRABP2
CREB1,ZNF688
CREB1,VTN
CREB1,ZNF768
CREB1,LAMTOR2
CREB1,UBE2Q1
CREB1,ARHGEF16
CREB1,NXN
CREB1,UBQLN4
CREB1,ZNF500
CREB1,PIGL
CREB1,KREMEN2
CREB1,NIT1
CREB1,PFDN2
CREB1,EFNA1
CREB1,GON4L
CREB1,ASH1L
CREB1,SLC9A3R2
CREB1,COL9A2
CREB1,BCKDK
CREB1,PEX14
CREB1,CLDN6
CREB1,DFFA
CREB1,CHD5
CREB1,KDM6B
CREB1,GUCA2A
CREB1,MMP28
CREB1,DPM3
CREB1,VPS72
CREB1,E2F4
CREB1,SNX27
CREB1,CORO1A
CREB1,TRPV2
CREB1,KAT2A
CREB1,CDH1
CREB1,TRMT61A
CREB1,RPUSD2
CREB1,ISG15
CREB1,SNHG3
CREB1,PSRC1
CREB1,SCARF1
CREB1,SLC12A6
CREB1,DNAJC11
CREB1,THRA
CREB1,PADI2
CREB1,PEX19
CREB1,DOC2B
CREB1,ANKFY1
CREB1,TXNL4B
CREB1,SHMT1
CREB1,PPL
CREB1,RHOT2
CREB1,DNAAF1
CREB1,KCNN3
CREB1,FLAD1
CREB1,WDR78
CREB1,ARHGEF10L
CREB1,NTRK1
CREB1,EFNA4
CREB1,ASGR1
CREB1,PARK7
CREB1,PLCG2
CREB1,MKNK1
CREB1,AP2B1
CREB1,SCNM1
CREB1,ILF2
CREB1,CES2
CREB1,EPS8L3
CREB1,RMDN3
CREB1,NDUFS2
CREB1,CDH16
CREB1,PMVK
CREB1,MORN1
CREB1,PPIB
CREB1,DPYD
CREB1,DDX19A
CREB1,BUB1B
CREB1,RAP1A
CREB1,NPHP4
CREB1,ABAT
CREB1,DNAH9
CREB1,DBF4B
CREB1,RPL5
CREB1,HAUS2
CREB1,PRMT7
CREB1,GDAP2
CREB1,CALB2
CREB1,DNTTIP2
CREB1,SNX7
CREB1,CLDN7
CREB1,TELO2
CREB1,THAP3
CREB1,AURKB
CREB1,DCAF8
CREB1,ARHGEF15
CREB1,CLUAP1
CREB1,TRNAU1AP
CREB1,EIF3J
CREB1,GTF2B
CREB1,WSB1
CREB1,AUNIP
CREB1,CDIP1
CREB1,NCSTN
CREB1,ADAP2
CREB1,SETDB1
CREB1,DHDDS
CREB1,KIAA0556
CREB1,EYA3
CREB1,ADAMTSL4
CREB1,TRIM62
CREB1,SPG11
CREB1,ALDH4A1
CREB1,THEMIS2
CREB1,PKN2
CREB1,PSKH1
CREB1,PHACTR4
CREB1,PRKCB
CREB1,BMP8B
CREB1,GFOD2
CREB1,ORC1
CREB1,FNBP1L
CREB1,DHODH
CREB1,PRKAB2
CREB1,NPRL3
CREB1,MAF
CREB1,IGSF3
CREB1,ADAT1
CREB1,VAC14
CREB1,ZNF174
CREB1,RIMS3
CREB1,TARS2
CREB1,RAD51
CREB1,TLN2
CREB1,COQ9
CREB1,CLUHP3
CREB1,GLMN
CREB1,KIF22
CREB1,COG7
CREB1,PDIA3
CREB1,RTCA
CREB1,MCOLN3
CREB1,IQCH
CREB1,SPSB3
CREB1,CLCN6
CREB1,ZNF232
CREB1,TBX21
CREB1,CDA
CREB1,IKZF3
CREB1,TDRKH
CREB1,ACP6
CREB1,UFC1
CREB1,OIP5
CREB1,MRTO4
CREB1,LRRC41
CREB1,NUDT21
CREB1,POLR3C
CREB1,EFCAB14
CREB1,BOLA1
CREB1,DNAJA3
CREB1,APH1A
CREB1,STARD5
CREB1,DENND4A
CREB1,NTAN1
CREB1,RUNX3
CREB1,ROGDI
CREB1,PEA15
CREB1,SNX29
CREB1,MIIP
CREB1,PPP1R13B
CREB1,ERCC4
CREB1,PNMT
CREB1,GPR176
CREB1,ABCD3
CREB1,CAPN15
CREB1,ARL2BP
CREB1,EHD4
CREB1,SH3GLB1
CREB1,CHAC1
CREB1,MSH4
CREB1,GNG13
CREB1,CEP104
CREB1,IL16
CREB1,DEDD
CREB1,GRIK3
CREB1,MTOR
CREB1,FCRL2
CREB1,TTF2
CREB1,HSD11B2
CREB1,ADAMTSL3
CREB1,DYNC1LI2
CREB1,TMEM39B
CREB1,HEYL
CREB1,ACADM
CREB1,RASL12
CREB1,COPA
CREB1,MMP15
CREB1,ASIC2
CREB1,NTN1
CREB1,CTNNBIP1
CREB1,GRIN2A
CREB1,GDPD3
CREB1,RORC
CREB1,SLC6A9
CREB1,B4GALT3
CREB1,PIEZO1
CREB1,HCN4
CREB1,PLA2G2E
CREB1,AJAP1
CREB1,RCVRN
CREB1,GSTM3
CREB1,GPR88
CREB1,CBFA2T3
CREB1,CRHR1
CREB1,GPR153
CREB1,AIPL1
CREB1,JAG2
CREB1,GAST
CREB1,APBA2
CREB1,FBN1
CREB1,KRT12
CREB1,SLC6A4
CREB1,ESRP2
CREB1,CASQ1
CREB1,AQP8
CREB1,ANXA9
CREB1,CRIP2
CREB1,PADI3
CREB1,HAPLN2
CREB1,KRT19
CREB1,ARTN
CREB1,CCL1
CREB1,LIN28A
CREB1,RASGRF1
CREB1,MYLPF
CREB1,SLC1A7
CREB1,CD1D
CREB1,CD52
CREB1,CDH5
CREB1,PRSS8
CREB1,HS3ST2
CREB1,TP73
CREB1,CLEC10A
CREB1,APOA2
CREB1,PYY
CREB1,APOBR
CREB1,P2RX1
CREB1,AGRP
CREB1,LCK
CREB1,TCAP
CREB1,SEMA4A
CREB1,LMAN1L
CREB1,RAB25
CREB1,CNR2
CREB1,PPP1R14D
CREB1,NOD2
CREB1,CDH11
CREB1,AQP9
CREB1,CHD2
CREB1,ITGAM
CREB1,S100A9
CREB1,DUOX2
CREB1,DIO1
CREB1,CADM3-AS1
CREB1,TOX3
CREB1,ADORA3
CREB1,ABCA4
CREB1,CCL16
CREB1,THSD4
CREB1,CTSK
CREB1,PGLYRP4
CREB1,TEKT2
CREB1,FCN3
CREB1,CROCCP3
CREB1,GPR132
CREB1,ALOX12
CREB1,FCER1G
CREB1,CDH13
CREB1,S100A14
CREB1,CHST4
CREB1,LIPC
CREB1,GNAT2
CREB1,C1QA
CREB1,ACKR1
CREB1,ACOT11
CREB1,OR1G1
CREB1,CADM3
CREB1,EVI2A
CREB1,DPEP2
CREB1,CCL8
CREB1,GUCA2B
CREB1,FOXF1
CREB1,KRT31
CREB1,BEAN1
CREB1,CD19
CREB1,GSDMB
CREB1,SERPINF1
CREB1,SV2A
CREB1,GAS8-AS1
CREB1,DNAJA4
CREB1,KRT9
CREB1,CRP
CREB1,TAT
CREB1,SMCP
CREB1,TNFRSF17
CREB1,KRT13
CREB1,FAM215A
CREB1,SLC2A5
CREB1,CA5A
CREB1,ST8SIA2
CREB1,OR2C1
CREB1,FCGR3B
CREB1,SERPINF2
CREB1,MEIS2
CREB1,POGZ
CREB1,RAB27A
CREB1,UBE2G1
CREB1,HDGF
CREB1,LLGL1
CREB1,CLK3
CREB1,DNAH2
CREB1,IL4R
CREB1,ARID3B
CREB1,BSDC1
CREB1,LRRC40
CREB1,MRPS15
CREB1,RPAP2
CREB1,ARHGAP44
CREB1,GTF3C1
CREB1,PMM2
CREB1,EZH1
CREB1,LHX1
CREB1,TMEM53
CREB1,TXNIP
CREB1,XRCC3
CREB1,MAGOH
CREB1,RTF1
CREB1,CA14
CREB1,IVD
CREB1,SH2D2A
CREB1,RAVER2
CREB1,ZNF280D
CREB1,HES2
CREB1,GFAP
CREB1,CLDN9
JUN,TRIB1
JUN,WDR45
JUN,LAMC2
JUN,BNIP3L
JUN,CAV1
JUN,SPHK1
JUN,CDKN1A
JUN,ERBB2
JUN,CTSL
JUN,MCL1
JUN,MIR22HG
JUN,GDPD3
JUN,NR4A3
JUN,DUSP1
JUN,RSRP1
JUN,CREB5
JUN,PHLDA2
JUN,DDX5
JUN,KDM6B
JUN,FOSL1
JUN,TUFT1
JUN,CRABP2
JUN,SEC14L1
JUN,ARFGEF2
JUN,HSPA9
JUN,CRCT1
JUN,WAC
JUN,ALOXE3
JUN,PNMT
JUN,TAOK3
JUN,SLTM
JUN,HNRNPH1
JUN,JUNB
JUN,FAM53C
JUN,UBA1
JUN,TSC22D2
JUN,SYT17
JUN,RAB11FIP1
JUN,ATG14
JUN,MNT
JUN,GRN
JUN,UNC45A
JUN,MAPK8IP3
JUN,MGRN1
JUN,BLCAP
JUN,CEBPB
JUN,EGR1
JUN,SLC38A2
JUN,CHD9
JUN,MAPK1
JUN,NAV2
JUN,TUBB2A
JUN,TNFRSF12A
JUN,TMC5
JUN,RBM28
JUN,CYP51A1
JUN,SLURP1
JUN,TMCC1
JUN,WTAP
JUN,U2AF2
JUN,SOCS3
JUN,RUFY1
JUN,DENND5A
JUN,ENAH
JUN,VAMP2
JUN,STX4
JUN,MAP2K7
JUN,SULT2B1
JUN,ERC1
JUN,DMPK
JUN,RFC1
JUN,MSL2
JUN,KLK8
JUN,CYP2C18
JUN,RND1
JUN,AKAP10
JUN,SPRY4
JUN,AP3B1
JUN,POLR3E
JUN,RASAL1
JUN,NR4A1
JUN,YTHDF3
JUN,UQCRQ
JUN,RNF130
JUN,DHX40
JUN,CBX1
JUN,STK25
JUN,SCRIB
JUN,ELOVL1
JUN,ELL2
JUN,DDX47
JUN,MALL
JUN,ETF1
JUN,STK10
JUN,PDE8A
JUN,RHCG
JUN,C10orf88
JUN,HEXIM1
JUN,TIMP2
JUN,CHD8
JUN,CIZ1
JUN,COPG1
JUN,AFF4
JUN,FRMD8
JUN,FAM13B
JUN,CDK5RAP1
JUN,MAT2A
JUN,FOS
JUN,HDAC5
JUN,IDS
JUN,PPOX
JUN,NOL9
JUN,STXBP3
JUN,IER5
JUN,NELFA
JUN,PKP3
JUN,CDIP1
JUN,UBE2V2
JUN,C1orf116
JUN,UBB
JUN,MAPK1IP1L
JUN,SPSB1
JUN,NCBP2
JUN,DNAAF1
JUN,DCP1A
JUN,ARID1A
JUN,RND3
JUN,FURIN
JUN,DSTYK
JUN,JUND
JUN,UFC1
JUN,UBR2
JUN,GLOD4
JUN,ITGAM
JUN,PHF20
JUN,DPF1
JUN,FOXO1
JUN,GAA
JUN,PSMD12
JUN,MEF2A
JUN,RNPS1
JUN,EIF2D
JUN,ETS1
JUN,MYH9
JUN,MLXIP
JUN,PRR13
JUN,BRAF
JUN,SLC39A14
JUN,CD79A
JUN,HSPA4
JUN,SLC12A9
JUN,PLAUR
JUN,RHBDF1
JUN,TTC19
JUN,ATP1A2
JUN,ACACA
JUN,PRR14
JUN,FLII
JUN,PTPN11
JUN,PTEN
JUN,PYGM
JUN,ILF3
JUN,TRIM8
JUN,HIP1R
JUN,PRAF2
JUN,KAT6A
JUN,MAP2K1
JUN,ATF5
JUN,ADNP
JUN,TUBB6
JUN,ESYT1
JUN,ITCH
JUN,WIPI1
JUN,TACC2
JUN,RPL26
JUN,FOSB
JUN,TPR
JUN,KPNB1
JUN,NDRG1
JUN,CRK
JUN,VAMP7
JUN,SRP14
JUN,HMOX2
JUN,TFE3
JUN,MTMR11
JUN,IL1R1
JUN,SLC35E2B
JUN,TMEM40
JUN,DRAM1
JUN,MAP1LC3B
JUN,BEST1
JUN,KDM4A
JUN,JOSD1
JUN,RGS2
JUN,NTRK1
JUN,EIF4A2
JUN,CALM3
JUN,EPB41L4B
JUN,MDH2
JUN,SPRED2
JUN,LZTS3
JUN,ADIRF
JUN,MEF2D
JUN,DPEP1
JUN,RHOBTB2
JUN,SGSM2
JUN,RABGAP1L
JUN,RASGRP2
JUN,CSK
JUN,PKP1
JUN,EMC6
JUN,DMWD
JUN,PCK1
JUN,GMEB2
JUN,PRKAR1B
JUN,PPP1R15A
JUN,OSBP2
JUN,SH3BGRL3
JUN,TPD52
JUN,CD248
JUN,MYH10
JUN,IPPK
JUN,COL9A3
JUN,TUFM
JUN,KCTD2
JUN,PDLIM7
JUN,VAT1
JUN,CNIH4
JUN,HCFC1
JUN,EPS8L1
JUN,ZNF140
JUN,CSRP1
JUN,SLC25A28
JUN,BAIAP3
JUN,ATP6V0C
JUN,DNAJA3
JUN,HOMER1
JUN,IDH3A
JUN,YME1L1
JUN,GRB7
JUN,KRT17
JUN,FBXO46
JUN,ACLY
JUN,STAT5B
JUN,RIN1
JUN,GADD45B
JUN,TM7SF2
JUN,RXRA
JUN,MSL1
JUN,ADTRP
JUN,CSAD
JUN,MKNK2
JUN,SFRP4
JUN,PLAU
JUN,MGST3
JUN,SCAMP5
JUN,ZFP36
JUN,MISP
JUN,CSNK1D
JUN,CNN1
JUN,TAC3
JUN,CTC1
JUN,DENND1A
JUN,CDKL5
JUN,LRRC14
JUN,PLEKHG3
JUN,PRDX2
JUN,MARK3
JUN,RTN2
JUN,PTPRH
JUN,TFAP2A
JUN,ZNF512B
JUN,FSCN1
JUN,MYO1B
JUN,MAVS
JUN,KCNK7
JUN,NXPH3
JUN,KLF9
JUN,COX5A
JUN,TYROBP
JUN,KLK2
JUN,FFAR3
JUN,PIP5K1A
JUN,KCNIP2
JUN,R3HDM4
JUN,BAHCC1
JUN,NME4
JUN,GTPBP1
JUN,MGLL
JUN,GPR162
JUN,TSC22D4
JUN,ZBTB22
JUN,LGALS4
JUN,ACIN1
JUN,TAF6
JUN,LPCAT1
JUN,PTPN3
JUN,CARD9
SPDEF,HIP1
SPDEF,ID3
SPDEF,NPDC1
SPDEF,LSM5
SPDEF,MID1
SPDEF,CIB1
SPDEF,F2RL1
SPDEF,ALCAM
SPDEF,DUSP6
SPDEF,MRPS11
SPDEF,DUSP1
SPDEF,LMNA
SPDEF,HNRNPA2B1
SPDEF,MRPL18
SPDEF,CPT1A
SPDEF,EBNA1BP2
SPDEF,DPYSL2
SPDEF,FKBP3
SPDEF,PMVK
SPDEF,CSNK1E
SPDEF,MRPL34
SPDEF,ABCA3
SPDEF,PPCS
SPDEF,GUF1
SPDEF,CCDC51
SPDEF,MRPS31
SPDEF,PSMD4
SPDEF,OSGEP
SPDEF,PWP1
SPDEF,SLIRP
SPDEF,LMCD1
SPDEF,CDC123
SPDEF,ARHGEF7
SPDEF,RMDN1
SPDEF,ERH
SPDEF,GART
SPDEF,APOLD1
SPDEF,GLRX5
SPDEF,HMG20B
SPDEF,IER3
SPDEF,TLE1
SPDEF,ATP10A
SPDEF,MZB1
SPDEF,RPS6KA1
SPDEF,KAZALD1
SPDEF,TMOD3
SPDEF,HIF1A
SPDEF,MT2A
SPDEF,TUBA1A
SPDEF,SMARCC1
SPDEF,SERPINH1
SPDEF,CTSD
SPDEF,ARHGAP12
SPDEF,GTF3A
SPDEF,ATP11A
SPDEF,PLEC
SPDEF,ZNF423
SPDEF,PPP1R14B
SPDEF,ACP6
SPDEF,OAZ2
SPDEF,SLC39A4
SPDEF,MTUS1
SPDEF,VPS72
